"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"69","176.8286529042596","75.02269420306318","0.039794921875","0.040771484375","0.038818359375","1560","0.00039625579779075726","32","0.00039625579779075726","0","0.00039625579779075726","0.00039625579779075726","56:0.0027437673807798046;68:0.0034200171843232208;70:0.002522253708485689","56:160;68:68;70:68","56:0.0029446751541102045;68:0.0022251866431503564;70:0.00269932993105812","0.039794921875","Yes"
"70","96.41790494511947","39.11962197364076","0.0467529296875","0.032958984375","0.060546875","1560","0.0005426570411932272","32","0.0005426570411932272","0","0.0005426570411932272","0.0005426570411932272","69:0.002522253708485689;71:0.0028472438718212534","69:68;71:68","69:0.00269932993105812;71:0.002741559637374963","0.0467529296875","Yes"
"71","219.70700081627697","38.12999357042333","0.04052734375","0.04052734375","0.04052734375","1560","0.00026920729324581276","32","0.00026920729324581276","0","0.00026920729324581276","0.00026920729324581276","75:0.0025390268107985114;70:0.0028472438718212534","75:112;70:68","75:0.002970474649596183;70:0.002741559637374963","0.04052734375","Yes"
"72","194.81076749061637","81.4537018680608","0.0093994140625","0.006103515625","0.0126953125","1560","0.0005400749063259019","32","0.0005400749063259019","0","0.0005400749063259019","0.0005400749063259019","59:0.005049110810859875;78:0.002336870201118446","59:68;78:120","59:0.004325093934298946;78:0.002881358674369644","0.0093994140625","Yes"
"73","153.1148827355941","66.41582680613615","0.0257568359375","0.02001953125","0.031494140625","1560","0.00037189371991638826","32","0.00037189371991638826","0","0.00037189371991638826","0.00037189371991638826","82:0.002003023039237717;63:0.002279605950894187","82:88;63:88","82:0.0019703583573530414;63:0.0023848533900681923","0.0257568359375","Yes"
"74","95.06915471378063","86.43647208187986","0.0103759765625","0.013671875","0.010009765625","1560","0.0007042442555784163","32","0.0007042442555784163","0","0.0007042442555784163","0.0007042442555784163","86:0.003081409244003852;67:0.002955071386664204","86:68;67:72","86:0.002554041264478779;67:0.002366033153997943","0.0103759765625","Yes"
"75","284.1517348721306","153.80501038793432","0.011474609375","0.009765625","0.01318359375","1560","0.0008144146371310391","32","0.0008144146371310391","0","0.0008144146371310391","0.0008144146371310391","90:0.002342763686827648;71:0.0025390268107985114","90:88;71:112","90:0.0018454230729699206;71:0.002970474649596183","0.011474609375","Yes"
"76","240.15234877263288","226.04168077795907","0.0697021484375","0.020263671875","0.119140625","1560","0.0002842416470260517","32","0.0002842416470260517","0","0.0002842416470260517","0.0002842416470260517","91:0.0034809610078701814;77:0.003218318911654583","91:68;77:68","91:0.004065618740223709;77:0.0034119652503493136","0.0697021484375","Yes"
"77","141.73178120544355","154.76905460154248","0.0289306640625","0.03125","0.026611328125","1560","0.0006075516026325911","32","0.0006075516026325911","0","0.0006075516026325911","0.0006075516026325911","78:0.0028950750148441506;76:0.003218318911654583","78:68;76:68","78:0.0030081996360430685;76:0.0034119652503493136","0.0289306640625","Yes"
"78","81.42306606699196","73.93235889946634","0.046142578125","0.05712890625","0.03515625","1560","0.0006159381887013123","32","0.0006159381887013123","0","0.0006159381887013123","0.0006159381887013123","77:0.0028950750148441506;79:0.011270432217484694;72:0.002336870201118446","77:68;79:88;72:120","77:0.0030081996360430685;79:0.00819399004884902;72:0.002881358674369644","0.046142578125","Yes"
"79","108.6974802612339","109.72411512008671","0.0418701171875","0.07177734375","0.011962890625","1560","0.002561848879839999","32","0.002561848879839999","0","0.002561848879839999","0.002561848879839999","78:0.011270432217484694;80:0.010060965353423656","78:88;80:68","78:0.00819399004884902;80:0.008186842426661234","0.0418701171875","Yes"
"80","134.72793642654048","24.028449191820812","0.0257568359375","0.0244140625","0.027099609375","1560","0.00026493896351870595","32","0.00026493896351870595","0","0.00026493896351870595","0.00026493896351870595","81:0.002345226336869871;92:0.003992764726625464;79:0.010060965353423656","81:68;92:68;79:68","81:0.0021051473286687328;92:0.0036565326119947783;79:0.008186842426661234","0.0257568359375","Yes"
"81","220.00596004725472","185.06211409670098","0.0106201171875","0.00732421875","0.013916015625","1560","0.0004540736084030682","32","0.0004540736084030682","0","0.0004540736084030682","0.0004540736084030682","80:0.002345226336869871;82:0.0017467967318603173","80:68;82:68","80:0.0021051473286687328;82:0.0015923199623429918","0.0106201171875","Yes"
